"Note: This is a sample of the player file and includes only 1,500 players. The full version is over 10,000.",,,,,,,,,,,,,,,,,,,,,,,,,,
player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp,nflid,pimg
BW-1000,Brian,Westbrook,B.Westbrook,RB,,68,200,9/2/1979,4.57,26,37,118,0,7.09,0,0,91,Villanova,Atlantic 10,2002,INA,INA,0,0,2505086,WES537220.png
BW-1100,Bryant,Westbrook,B.Westbrook,DB,,72,199,12/19/1974,0,0,0,0,0,0,0,0,5,Texas,Big 12,1997,INA,INA,0,0,2503600,WES544720.png
BW-1200,Byron,Westbrook,B.Westbrook,DB,,70,194,12/26/1985,4.65,0,0,0,0,0,0,0,0,Salisbury,,2009,INA,INA,0,0,2507294,WES549220.png
BW-1300,Blair,White,B.White,WR,,74,205,2/20/1987,4.49,18,33.5,115,4.03,6.69,0,0,0,Michigan State,Big Ten,2010,INA,INA,0,0,497334,WHI084967.png
BW-1400,Bob,Whitfield,B.Whitfield,OL,,77,310,10/18/1971,0,0,0,0,0,0,0,0,8,Stanford,Pacific 10,1992,INA,INA,0,0,2503629,WHI657906.png
BW-1500,Brandon,Whiting,B.Whiting,DL,,75,285,7/30/1976,0,0,0,0,0,0,0,0,112,California,Pacific 10,1998,INA,INA,0,0,2503630,WHI660239.png
BW-1600,Bernard,Whittington,B.Whittington,DL,,77,290,8/20/1971,0,0,0,0,0,0,0,0,0,Indiana,Big Ten,1994,INA,INA,0,0,2503635,WHI797886.png
BW-1650,Brandon,Wilds,B.Wilds,RB,,72,227,7/22/1993,4.36,21,36.5,118,4.23,7.03,0,0,0,South Carolina,Southeastern (SEC),2016,INA,INA,0,0,2556454,WIL047556.png
BW-1700,Ben,Wilkerson,B.Wilkerson,OL,,76,297,11/22/1982,0,0,0,0,0,0,0,0,0,LSU,Southeastern (SEC),2006,INA,INA,0,0,2506198,WIL065380.png
BW-1800,Bobbie,Williams,B.Williams,OL,LB,76,345,9/25/1976,5.31,28,29,97,4.72,7.78,0,0,61,Arkansas,Southeastern (SEC),2001,INA,INA,0,0,2504242,WIL150887.png
BW-1850,Boo,Williams,B.Williams,TE,,76,270,6/22/1979,4.72,0,35.5,119,4.33,7.1,0,0,0,Arkansas,Southeastern (SEC),2001,INA,INA,0,0,2504498,WIL248383.png
BW-1900,Brandon,Williams,B.Williams,DL,LB,75,250,6/21/1988,4.96,18,33.5,118,4.49,7.23,0,0,0,Texas Tech,Big 12,2010,INA,INA,0,0,2507788,WIL000003.png
BW-2000,Brandon,Williams,B.Williams,WR,,70,175,2/24/1984,4.48,0,34.5,115,4.09,6.87,0,0,84,Wisconsin,Big Ten,2006,INA,INA,0,0,2495978,WIL156919.png
BW-2020,Brandon,Williams,B.Williams,DL,,73,335,2/21/1989,5.32,38,29.5,102,4.91,8.09,32.625,9.75,94,Missouri Southern,,2013,BAL,DT,98,1,2541302,WIL156757.png
BW-2030,Brandon,Williams,B.Williams,TE,,76,237,10/12/1987,4.57,26,36,128,4.53,7.25,0,0,0,Oregon,Pacific 12,2013,IND,TE,85,2,2539645,WIL156886.png
BW-2040,Brandon,Williams,B.Williams,DB,,71,197,9/9/1992,4.34,18,30.5,118,4.19,6.85,32.5,8.625,92,Texas A&M,Southeastern (SEC),2016,ARI,RCB,26,2,2556371,WIL000008.png
BW-2045,Brandon,Williams,B.Williams,DL,,77,254,4/4/1994,4.72,24,37,125,4.46,7.27,0,0,0,Southern Illinois,Missouri Valley,2016,INA,INA,0,0,2556788,WIL156730.png
BW-2050,Brennan,Williams,B.Williams,OL,,78,318,2/5/1991,5.27,0,28.5,101,4.88,8.08,34,10.5,89,North Carolina,Atlantic Coast (ACC),2013,INA,INA,0,0,2539273,WIL158117.png
BW-2100,Brett,Williams,B.Williams,OL,,77,321,5/2/1980,5.25,0,27.5,99,5.01,8.57,0,0,113,Florida State,Atlantic Coast (ACC),2004,INA,INA,0,0,2505487,WIL161175.png
BW-2200,Brian,Williams,B.Williams,DB,,71,198,7/2/1979,4.57,19,39,122,4.2,7.21,0,0,105,North Carolina State,Atlantic Coast (ACC),2002,INA,INA,0,0,2505099,WIL162415.png
BW-2300,Brian,Williams,B.Williams,LB,,73,240,12/17/1972,0,0,0,0,0,0,0,0,73,USC,Pacific 10,1995,INA,INA,0,0,2503671,WIL165588.png
BW-2400,Brock,Williams,B.Williams,DB,,70,195,8/11/1979,4.46,11,42.5,130,4.21,6.7,0,0,86,Notre Dame,FBS Independents,2003,INA,INA,0,0,2504779,WIL169627.png
BW-2450,Bryce,Williams,B.Williams,TE,,78,257,2/24/1993,4.89,19,29.5,111,4.53,7.19,0,0,0,East Carolina,American Athletic,2016,INA,INA,0,0,2556709,WIL170839.png
BW-2475,Bobo,Wilson,B.Wilson,WR,,69,189,1/25/1995,4.57,10,0,119,4.57,0,0,0,0,Florida State,Atlantic Coast (ACC),2017,TB,PS,85,4,2559013,WIL726570.png
BW-2500,Braden,Wilson,B.Wilson,RB,,75,251,10/9/1989,4.78,22,33,113,4.4,7.36,33.375,10,204,Kansas State,Big 12,2013,INA,INA,0,0,2540275,WIL652289.png
BW-2550,Brandon,Wilson,B.Wilson,DB,,71,200,7/27/1994,4.4,24,41,133,4.42,7.09,0,0,207,Houston,American Athletic,2017,CIN,PS,40,3,2558786,WIL652475.png
BW-2600,Brandon,Winey,B.Winey,OL,,79,315,1/27/1978,5.3,0,0,0,0,0,0,0,164,LSU,Southeastern (SEC),2003,INA,INA,0,0,2504589,WIN140033.png
BW-2625,Brad,Wing,B.Wing,K,,74,205,1/27/1991,4.86,0,0,0,0,0,0,0,0,LSU,Southeastern (SEC),2013,NYG,P,9,1,2540208,WIN195564.png
BW-2650,Billy,Winn,B.Winn,DL,,76,295,4/15/1989,4.84,24,27,107,4.44,7.37,32.5,9,205,Boise State,Mountain West (MWC),2012,DEN,RES,97,1,2532976,WIN429360.png
BW-2670,Brian,Winters,B.Winters,OL,,76,320,7/10/1991,5.22,0,31.5,107,4.77,7.55,32.75,9.75,72,Kent State,Mid-American (MAC),2013,NYJ,RG,67,1,2539247,WIN742785.png
BW-2700,Brian,Witherspoon,B.Witherspoon,DB,,70,180,6/5/1985,4.29,0,40,130,4.36,6.86,0,0,0,Stillman,,2008,INA,INA,0,0,2507525,WIT134733.png
BW-2750,Bryan,Witzmann,B.Witzmann,OL,,79,311,6/16/1990,5.18,23,28,113,5.01,7.84,0,0,0,South Dakota State,Missouri Valley,2014,KC,LG,70,1,2550606,WIT821930.png
BW-2800,Barron,Wortham,B.Wortham,LB,,71,244,11/1/1969,0,0,0,0,0,0,0,0,194,Texas-El Paso,Western Athletic,1994,INA,INA,0,0,2503809,WOR690051.png
BW-2900,Blidi,Wreh-Wilson,B.Wreh-Wilson,DB,,73,195,12/5/1989,4.39,14,36,128,4.12,6.97,32,8.625,70,Connecticut,Big East,2013,ATL,LCB,33,3,2539219,WRE233874.png
BY-0100,Bashir,Yamini,B.Yamini,WR,,75,190,9/10/1977,4.53,0,33,130,4.18,7.09,0,0,0,Iowa,Big Ten,2000,INA,INA,0,0,2503932,YAM296636.png
BY-0200,Billy,Yates,B.Yates,OL,,74,305,4/15/1980,0,0,0,0,0,0,0,0,0,Texas A&M,Big 12,2003,INA,INA,0,0,2505399,YAT391291.png
BY-0300,Brian,Young,B.Young,DL,,74,298,7/8/1977,4.94,27,29.5,106,4.47,7.2,0,0,139,Texas-El Paso,Western Athletic,2000,INA,INA,0,0,2504285,YOU263398.png
BY-0400,Bryant,Young,B.Young,DL,,75,291,1/27/1972,0,0,0,0,0,0,0,0,7,Notre Dame,FBS Independents,1994,INA,INA,0,0,2503834,YOU123853.png
CA-0050,Corey,Acosta,C.Acosta,K,,72,190,7/12/1991,4.97,0,0,0,0,0,0,0,0,Southern Mississippi,Conference USA (C-USA),2015,INA,INA,0,0,2554139,ACO461434.png
CA-0100,Charlie,Adams,C.Adams,WR,DB,74,190,10/23/1979,0,0,0,0,0,0,0,0,0,Hofstra,,2003,INA,INA,0,0,2504952,ADA144366.png
CA-0150,Carlton,Agudosi,C.Agudosi,WR,,78,217,2/1/1994,4.61,10,40.5,124,4.37,6.79,0,0,0,Rutgers,Big Ten,2017,ARI,PS,19,1,2559131,AGU200894.png
CA-0200,C.J.,Ah You,C.Ah You,DL,,76,265,7/7/1982,4.7,26,36.5,108,4.4,7.06,0,0,239,Oklahoma,Big 12,2009,INA,INA,0,0,495527,null.png
CA-0300,Chidi,Ahanotu,C.Ahanotu,DL,,74,283,10/11/1970,0,0,0,0,0,0,0,0,145,California,Pacific 10,1993,INA,INA,0,0,2499368,AHA444955.png
CA-0350,C.J.,Akins,C.Akins,WR,,73,200,5/10/1991,4.65,0,0,0,0,0,0,0,0,Angelo State,,2013,INA,INA,0,0,2541537,AKI495024.png
CA-0400,Chris,Akins,C.Akins,DB,,71,200,11/29/1976,4.6,0,0,0,0,0,0,0,212,Arkansas-Pine Bluff,Southwestern Athletic (SWAC),1999,INA,INA,0,0,2499372,AKI494748.png
CA-0450,Chas,Alecxih,C.Alecxih,DL,,76,304,2/10/1989,5.31,19,31,104,4.6,7.71,0,0,0,Pittsburgh,Big East,2012,INA,INA,0,0,2532785,ALE004832.png
CA-0500,Charles,Ali,C.Ali,RB,,74,260,8/23/1984,4.84,0,0,0,0,0,0,0,0,Arkansas-Pine Bluff,Southwestern Athletic (SWAC),2007,INA,INA,0,0,2507123,ALI029662.png
CA-0550,Chase,Allen,C.Allen,LB,,75,244,8/29/1993,4.6,23,33,116,4.19,6.88,0,0,0,Southern Illinois,Missouri Valley,2017,MIA,SLB,59,1,2559043,ALL081484.png
CA-0600,Cortez,Allen,C.Allen,DB,,73,197,10/29/1988,4.5,18,35.5,129,4.01,6.76,32.25,8.625,128,Citadel,Southern,2011,INA,INA,0,0,2495497,ALL091746.png
CA-0700,Colin,Allred,C.Allred,LB,,73,238,4/15/1983,4.85,17,34,115,4.37,7.33,0,0,0,Baylor,Big 12,2007,INA,INA,0,0,2506654,ALL806055.png
CA-0750,C.J.,Anderson,C.Anderson,RB,,68,224,2/10/1991,4.53,17,33,119,4.12,7.15,30,9,0,California,Pacific 12,2013,DEN,RB,22,1,2540269,AND163330.png
CA-0800,Charlie,Anderson,C.Anderson,LB,,76,258,12/8/1981,4.57,0,0,0,0,0,0,0,200,Mississippi,Southeastern (SEC),2004,INA,INA,0,0,2505962,AND137677.png
CA-0900,Colt,Anderson,C.Anderson,DB,,70,194,10/25/1985,4.53,15,36.5,123,4.19,6.85,0,0,0,Montana,Big Sky,2009,BUF,FS,33,2,2507597,AND162908.png
CA-1000,Courtney,Anderson,C.Anderson,TE,,79,270,11/19/1980,4.89,17,30,106,4.54,7.86,0,0,245,San Jose State,Western Athletic,2004,INA,INA,0,0,2505908,AND165440.png
CA-1100,Cornelius,Anthony,C.Anthony,LB,,72,235,7/7/1978,0,0,0,0,0,0,0,0,0,Texas A&M,Big 12,2002,INA,INA,0,0,2504386,ANT109929.png
CA-1150,Chigbo,Anunoby,C.Anunoby,DL,,76,324,1/4/1989,5.44,0,0,0,0,0,0,0,0,Morehouse,,2012,INA,INA,0,0,2534888,ANU444955.png
CA-1162,Chi Chi,Ariguzo,C.Ariguzo,LB,,73,232,6/23/1992,4.73,21,36,119,4.48,7.24,0,0,0,Northwestern,Big Ten,2015,INA,INA,0,0,553861,null.png
CA-1175,Cameron,Artis-Payne,C.Artis-Payne,RB,,70,212,6/23/1990,4.43,0,36.5,118,4.25,7.13,29.625,8.875,174,Auburn,Southeastern (SEC),2015,CAR,RB,34,4,2552375,ART387205.png
CA-1200,Corey,Atkins,C.Atkins,LB,,72,235,11/11/1976,4.72,21,31,112,4.39,7.96,0,0,0,South Carolina,Southeastern (SEC),2000,INA,INA,0,0,2504055,ATK092572.png
CA-1300,Cliff,Avril,C.Avril,DL,,75,260,4/8/1986,4.51,27,36.5,117,4.31,6.9,0,0,92,Purdue,Big Ten,2008,SEA,RDE,56,1,1330,AVR296636.png
CA-1350,Chidobe,Awuzie,C.Awuzie,DB,,72,202,5/24/1995,4.43,16,39.5,132,4.14,6.81,30.625,8.5,60,Colorado,Pacific 12,2017,DAL,RCB,33,2,2557840,AWU800920.png
CA-1400,Caleb,Azubike,C.Azubike,LB,,76,253,3/31/1994,4.95,16,33,125,4.32,6.94,0,0,0,Vanderbilt,Southeastern (SEC),2016,INA,INA,0,0,2556464,AZU088990.png
CB-0100,Champ,Bailey,C.Bailey,DB,,72,192,6/22/1978,4.28,0,37,121,3.79,0,0,0,7,Georgia,Southeastern (SEC),1999,INA,INA,0,0,2499489,BAI582194.png
CB-0150,Chase,Baker,C.Baker,DL,,74,300,5/21/1988,5.35,22,30,106,4.45,7.63,0,0,0,Boise State,Mountain West (MWC),2012,INA,INA,0,0,2535694,BAK093226.png
CB-0200,Chris,Baker,C.Baker,DL,,74,329,10/8/1987,4.94,24,35.5,106,4.9,8.06,0,0,0,Hampton,Mid-Eastern Athletic (MEAC),2009,TB,RDT,90,1,2507557,BAK000000.png
CB-0300,Chris,Baker,C.Baker,TE,,75,258,11/18/1979,4.81,18,35,112,0,6.95,0,0,88,Michigan State,Big Ten,2002,INA,INA,0,0,2505083,BAK097464.png
CB-0400,Christian,Ballard,C.Ballard,DL,,76,283,1/3/1989,4.75,16,34,115,4.49,7.23,33,10.125,106,Iowa,Big Ten,2011,INA,INA,0,0,2495261,BAL630897.png
CB-0450,Chris,Banjo,C.Banjo,DB,,70,204,2/26/1990,4.5,23,39.5,124,4.27,7.19,0,0,0,SMU,Conference USA (C-USA),2013,NO,SS,31,2,2541192,BAN373418.png
CB-0500,Chris,Banks,C.Banks,OL,,73,300,4/4/1973,0,0,0,0,0,0,0,0,226,Kansas,Big 12,1998,INA,INA,0,0,2499519,BAN646496.png
CB-0600,Chris,Barclay,C.Barclay,RB,,70,180,10/15/1983,4.44,16,40,120,4.09,6.65,0,0,0,Wake Forest,Atlantic Coast (ACC),2007,INA,INA,0,0,2506680,BAR113696.png
CB-0650,Chris,Barker,C.Barker,OL,,75,305,8/3/1990,5.21,29,27.5,99,4.68,7.9,0,0,0,Nevada,Mountain West (MWC),2013,CLE,RES,67,2,2539268,BAR158186.png
CB-0675,Calvin,Barnett,C.Barnett,DL,,74,317,10/7/1991,5.27,20,0,0,0,0,0,0,0,Oklahoma State,Big 12,2014,INA,INA,0,0,2550177,BAR402263.png
CB-0700,Connor,Barth,C.Barth,K,,71,193,4/11/1986,4.96,0,0,0,0,0,0,0,0,North Carolina,Atlantic Coast (ACC),2008,CHI,PK,4,1,2507463,BAR722763.png
CB-0800,Connor,Barwin,C.Barwin,DL,LB,76,254,10/15/1986,4.59,23,40.5,128,4.18,6.87,0,0,46,Cincinnati,Big East,2009,LA,OLB,98,1,71197,BAR811942.png
CB-0900,Charlie,Batch,C.Batch,QB,,74,216,12/5/1974,0,0,0,0,0,0,0,0,60,Eastern Michigan,Mid-American (MAC),1998,INA,INA,0,0,2499567,BAT039161.png
CB-1000,Colin,Baxter,C.Baxter,OL,,75,310,7/31/1987,5.42,22,28,100,4.82,8.03,0,0,0,Arizona,Pacific 10,2011,INA,INA,0,0,2530749,BAX000000.png
CB-1050,Camaron,Beard,C.Beard,DL,,77,290,8/13/1991,4.81,20,28.5,108,4.69,7.51,0,0,0,Cincinnati,American Athletic,2015,INA,INA,0,0,2554032,BEA354939.png
CB-1100,Chad,Beasley,C.Beasley,OL,,77,300,11/13/1978,5.15,27,31.5,104,4.6,7.75,0,0,218,Virginia Tech,Big East,2003,INA,INA,0,0,2505189,BEA520784.png
CB-1130,Cole,Beasley,C.Beasley,WR,,68,177,4/26/1989,4.49,17,38,126,4.4,7.16,28.875,0,0,SMU,Conference USA (C-USA),2012,DAL,SWR,11,1,2535698,BEA434808.png
CB-1145,C.J.,Beathard,C.Beathard,QB,,74,219,11/16/1993,4.92,0,34.5,112,4.23,6.95,30.625,9.375,104,Iowa,Big Ten,2017,SF,QB,3,2,2557922,BEA000000.png
CB-1160,Chase,Beeler,C.Beeler,OL,,75,285,12/28/1987,5.38,33,28,97,4.62,7.87,0,0,0,Stanford,Pacific 12,2011,INA,INA,0,0,2530480,BEE497545.png
CB-1180,Caleb,Benenoch,C.Benenoch,OL,,77,311,8/8/1994,4.98,0,28,104,5.11,8.15,0,0,148,UCLA,Pacific 12,2016,TB,RT,77,2,2555488,BEN029661.png
CB-1200,Charles,Bennett,C.Bennett,DL,,75,245,2/9/1963,4.7,19,33.5,115,4.53,7.49,0,0,241,Clemson,Atlantic Coast (ACC),2006,INA,INA,0,0,2509415,BEN290696.png
CB-1300,Cornelius,Bennett,C.Bennett,LB,,74,237,8/25/1965,0,0,0,0,0,0,0,0,2,Alabama,Southeastern (SEC),1987,INA,INA,0,0,2499621,BEN311460.png
CB-1400,Cedric,Benson,C.Benson,RB,,70,225,12/28/1982,4.48,21,33,0,4.3,7.5,0,0,4,Texas,Big 12,2005,INA,INA,0,0,2506343,BEN508718.png
CB-1450,Christo,Bilukidi,C.Bilukidi,DL,,77,290,12/13/1989,5.03,25,34.5,110,4.73,7.33,0,0,189,Georgia State,FCS Independents,2012,INA,INA,0,0,2534576,BIL787320.png
CB-1500,Cory,Bird,C.Bird,DB,,70,213,8/10/1978,4.6,22,0,0,0,0,0,0,91,Virginia Tech,Big East,2001,INA,INA,0,0,2504726,BIR074752.png
CB-1600,Chase,Blackburn,C.Blackburn,LB,,76,242,6/10/1983,4.88,0,0,0,0,0,0,0,0,Akron,Mid-American (MAC),2005,INA,INA,0,0,2506587,BLA203310.png
CB-1700,Cary,Blanchard,C.Blanchard,K,,71,227,11/5/1968,0,0,0,0,0,0,0,0,0,Oklahoma State,Big Eight,1992,INA,INA,0,0,2499678,BLA631158.png
CB-1725,Caleb,Bluiett,C.Bluiett,TE,,75,257,10/6/1993,4.86,0,0,0,0,0,0,0,0,Texas,Big 12,2017,INA,INA,0,0,2559143,BLU377181.png
CB-1750,C.J.,Board,C.Board,WR,,74,174,12/12/1993,4.42,9,38.5,132,4.06,6.67,30.625,9.375,0,Chattanooga,Southern,2017,INA,INA,0,0,2558911,BOA313482.png
CB-1800,Chris,Bober,C.Bober,OL,,77,310,12/24/1976,0,0,0,0,0,0,0,0,0,Nebraska-Omaha,,2001,INA,INA,0,0,2503940,BOB369147.png
CB-1900,Colby,Bockwoldt,C.Bockwoldt,LB,,73,235,4/14/1981,4.6,14,34,112,4.07,7.12,0,0,240,Brigham Young,Mountain West (MWC),2004,INA,INA,0,0,2506076,BOC560472.png
CB-1950,Conor,Boffeli,C.Boffeli,OL,,76,298,8/29/1991,5.26,28,30,101,4.61,7.44,0,0,0,Iowa,Big Ten,2014,INA,INA,0,0,2550318,BOF207645.png
CB-2000,Clint,Boling,C.Boling,OL,,77,306,5/9/1989,5.28,28,31,102,4.64,7.66,33.5,9.25,101,Georgia,Southeastern (SEC),2011,CIN,LG,65,1,2495123,BOL403287.png
CB-2100,Conrad,Bolston,C.Bolston,DL,,75,304,1/9/1985,5.24,30,30,102,4.64,7.63,0,0,0,Maryland,Atlantic Coast (ACC),2007,INA,INA,0,0,2507080,BOL594091.png
CB-2150,Cody,Booth,C.Booth,OL,,77,285,4/22/1991,5.35,21,29,111,4.58,7.33,0,0,0,Temple,American Athletic,2014,INA,INA,0,0,2550544,BOO558334.png
CB-2200,Chris,Bordano,C.Bordano,LB,,73,241,12/30/1974,0,0,0,0,0,0,0,0,161,SMU,Western Athletic,1998,INA,INA,0,0,2499709,BOR198238.png
CB-2225,Chris,Bordelon,C.Bordelon,OL,,78,315,9/19/1994,5.12,11,29.5,108,4.67,7.81,0,0,0,Nicholls State,Southland,2017,INA,INA,0,0,2559061,BOR212821.png
CB-2250,Chris,Borland,C.Borland,LB,,72,248,12/26/1990,4.78,27,35,116,4.26,6.83,29.25,9.875,77,Wisconsin,Big Ten,2014,INA,INA,0,0,2543772,BOR432476.png
CB-2275,Chris,Boswell,C.Boswell,K,,74,185,3/16/1991,4.93,0,0,0,0,0,0,0,0,Rice,Conference USA (C-USA),2014,PIT,PK,9,1,2550545,BOS743355.png
CB-2287,Cameron,Botticelli,C.Botticelli,DL,,76,286,10/19/1991,5.11,24,29.5,102,4.66,7.63,0,0,0,Minnesota,Big Ten,2015,INA,INA,0,0,2553866,BOT717170.png
CB-2300,Cory,Boyd,C.Boyd,RB,,73,212,8/6/1985,4.52,25,33.5,118,4.24,6.97,0,0,238,South Carolina,Southeastern (SEC),2008,INA,INA,0,0,923,BOY078848.png
CB-2350,Connor,Bozick,C.Bozick,OL,,76,318,8/17/1994,5.34,20,27.5,102,4.7,7.56,0,0,0,Delaware,Colonial Athletic (CAA),2017,INA,INA,0,0,2559378,BOZ296636.png
CB-2400,Cameron,Bradfield,C.Bradfield,OL,,76,302,9/14/1987,4.85,30,28,107,4.75,7.43,0,0,0,Grand Valley State,,2011,INA,INA,0,0,2530665,BRA093762.png
CB-2450,Carl,Bradford,C.Bradford,LB,,73,250,8/15/1992,4.71,23,37.5,122,4.3,7.25,30.25,9.5,121,Arizona State,Pacific 12,2014,INA,INA,0,0,2543552,BRA096195.png
CB-2500,Corey,Bradford,C.Bradford,WR,RB,73,201,12/8/1975,0,0,0,0,0,0,0,0,150,Jackson State,Southwestern Athletic (SWAC),1998,INA,INA,0,0,2499745,BRA096357.png
CB-2600,Calvin,Branch,C.Branch,DB,,71,195,5/8/1974,0,0,0,0,0,0,0,0,172,Colorado State,Western Athletic,1997,INA,INA,0,0,2499761,BRA493145.png
CB-2700,Colin,Branch,C.Branch,DB,,72,203,3/2/1980,4.4,22,36,119,0,0,0,0,119,Stanford,Pacific 10,2003,INA,INA,0,0,2505644,BRA498855.png
CB-2750,Cory,Brandon,C.Brandon,OL,,79,324,10/5/1987,5.34,26,26,102,4.97,8.04,0,0,0,Oklahoma,Big 12,2012,INA,INA,0,0,2530486,BRA555956.png
CB-2762,Caleb,Brantley,C.Brantley,DL,,75,307,9/2/1994,5.14,21,27,104,0,0,32,9.75,185,Florida,Southeastern (SEC),2017,CLE,DT,99,3,2558007,BRA627462.png
CB-2775,Cameron,Brate,C.Brate,TE,,76,245,7/3/1991,4.79,24,33.5,117,4.48,7.16,31.75,9.875,0,Harvard,Ivy League,2014,TB,TE,84,1,2550656,BRA663798.png
CB-2800,Chad,Bratzke,C.Bratzke,DL,,77,270,9/15/1971,0,0,0,0,0,0,0,0,155,Eastern Kentucky,Ohio Valley,1994,INA,INA,0,0,2499770,BRA690403.png
CB-2900,Chris,Brazzell,C.Brazzell,WR,,74,193,5/22/1976,0,0,0,0,0,0,0,0,174,Angelo State,,1999,INA,INA,0,0,2499773,BRA825381.png
CB-2950,Courtney,Bridget,C.Bridget,DB,,75,188,3/22/1991,4.67,6,31,129,4.46,6.95,0,0,0,Hampton,Mid-Eastern Athletic (MEAC),2014,INA,INA,0,0,2550612,BRI128262.png
CB-2975,Chauncey,Briggs,C.Briggs,OL,,78,300,7/8/1994,5.61,24,28,103,4.75,8.44,0,0,0,SMU,American Athletic,2017,INA,INA,0,0,2559017,BRI142823.png
CB-2987,Chris,Briggs,C.Briggs,TE,,77,230,11/9/1992,4.67,15,0,0,0,0,0,0,0,SE Lousiana,,2017,INA,INA,0,0,2558296,BRI142899.png
CB-3000,Curtis,Brinkley,C.Brinkley,RB,,69,208,9/20/1985,4.63,16,27,113,4.77,7.33,0,0,0,Syracuse,Big East,2010,INA,INA,0,0,89686,BRI421487.png
CB-3050,Cariel,Brooks,C.Brooks,DB,,69,192,4/24/1991,4.57,14,32.5,111,4.32,7,0,0,0,Adams State,,2015,INA,INA,0,0,2553751,BRO119059.png
CB-3100,Chris,Brooks,C.Brooks,WR,,74,215,2/5/1987,4.48,14,33,114,4.28,7.22,0,0,0,Nebraska,Big 12,2010,INA,INA,0,0,2507996,BRO120392.png
CB-3150,Corin,Brooks,C.Brooks,OL,,77,300,7/31/1992,5.11,24,27.5,103,4.85,8.15,0,0,0,Texas-Permian Basin,,2017,INA,INA,0,0,2559063,BRO122201.png
CB-3200,C.C.,Brown,C.Brown,DB,,74,210,1/27/1983,4.62,0,35,128,4.3,7.02,0,0,188,Louisiana-Lafayette,Sun Belt,2005,INA,INA,0,0,2506523,BRO293250.png
CB-3300,Chad,Brown,C.Brown,LB,,74,245,7/12/1970,0,0,0,0,0,0,0,0,44,Colorado,Big Eight,1993,INA,INA,0,0,2499824,BRO301461.png
CB-3400,Charles,Brown,C.Brown,OL,,77,292,4/10/1987,5.24,21,32,101,0,0,0,0,0,USC,Pacific 10,2010,INA,INA,0,0,496986,BRO304605.png
CB-3500,Chris,Brown,C.Brown,DB,,73,195,5/9/1978,4.59,15,35.5,126,4.13,7.05,0,0,0,Hawaii,Western Athletic,2003,INA,INA,0,0,2505253,BRO341929.png
CB-3600,Chris,Brown,C.Brown,RB,,75,219,4/17/1981,4.46,0,0,0,0,0,0,0,93,Colorado,Big 12,2003,INA,INA,0,0,2505595,BRO341343.png
CB-3650,Chris,Brown,C.Brown,WR,,74,194,12/8/1993,4.5,14,33.5,130,4.41,7.37,0,0,0,Notre Dame,FBS Independents,2016,INA,INA,0,0,2556482,BRO340593.png
CB-3675,Christian,Brown,C.Brown,DL,,74,296,8/31/1993,5.39,34,26,101,4.81,8.02,0,0,0,West Virginia,Big 12,2017,INA,INA,0,0,2558883,BRO342369.png
CB-3700,Chykie,Brown,C.Brown,DB,,71,190,12/26/1986,4.49,0,39.5,120,4,6.5,0,0,164,Texas,Big 12,2011,INA,INA,0,0,2495126,BRO350727.png
CB-3800,Colin,Brown,C.Brown,OL,,79,335,8/29/1985,5.38,23,27.5,100,4.83,7.82,0,0,0,Missouri,Big 12,2011,INA,INA,0,0,238429,BRO356899.png
CB-3850,Corey,Brown,C.Brown,WR,,71,178,12/16/1991,4.45,0,33,123,4.22,7.16,31.75,9.375,0,Ohio State,Big Ten,2014,INA,INA,0,0,2550546,BRO356941.png
CB-3900,Cornelius,Brown,C.Brown,DB,,71,198,2/26/1988,4.59,11,31.5,118,4.24,6.87,0,0,0,Texas-El Paso,Conference USA (C-USA),2010,INA,INA,0,0,496725,BRO357178.png
CB-4000,Cornell,Brown,C.Brown,LB,,72,240,3/15/1975,0,0,0,0,0,0,0,0,194,Virginia Tech,Big East,1997,INA,INA,0,0,2499825,BRO357374.png
CB-4100,Corwin,Brown,C.Brown,DB,,73,200,4/25/1970,0,0,0,0,0,0,0,0,110,Michigan,Big Ten,1993,INA,INA,0,0,2499826,BRO358156.png
CB-4200,Courtney,Brown,C.Brown,DB,,73,205,2/10/1984,4.35,15,41.5,131,4.07,7.1,0,0,212,Cal Poly,Great West,2007,INA,INA,0,0,2507241,BRO358351.png
CB-4300,Courtney,Brown,C.Brown,DL,,76,285,2/14/1978,4.78,0,0,0,0,0,0,0,1,Penn State,Big Ten,2000,INA,INA,0,0,2503898,BRO358547.png
CB-4400,Curtis,Brown,C.Brown,DB,,72,185,9/24/1988,4.51,10,39.5,128,4,6.59,0,0,95,Texas,Big 12,2011,INA,INA,0,0,2508118,BRO360893.png
CB-4500,Chris,Bryan,C.Bryan,K,,77,210,3/6/1982,0,0,0,0,0,0,0,0,0,None,,2010,INA,INA,0,0,2507813,BRY039881.png
CB-4600,Copeland,Bryan,C.Bryan,DL,,75,253,7/14/1983,4.9,16,33,117,4.31,7.12,0,0,0,Arizona,Pacific 10,2007,INA,INA,0,0,2495814,BRY051131.png
CB-4700,Courtney,Bryan,C.Bryan,DB,,72,202,10/2/1984,4.6,13,37,119,4.29,7.03,0,0,0,New Mexico State,Western Athletic,2007,INA,INA,0,0,2507064,BRY057131.png
